2025-10-25 03:17:15.603 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:24:19.325 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:24:19.325 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:24:19.325 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:24:19.325 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:24:19.326 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:24:19.326 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:24:19.326 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:24:19.326 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:24:19.326 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:24:22.040 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:22.042 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:24:22.043 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:22.044 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:24:22.045 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:24:22.045 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:24:22.046 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:24:22.046 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:24:27.114 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:24:27.115 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:24:27.116 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:24:27.116 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:24:27.116 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:24:27.116 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:24:27.116 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:24:27.117 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:24:27.117 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:24:27.117 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:24:27.117 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:24:27.117 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:24:29.739 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:29.741 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:24:29.742 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:29.743 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:24:29.743 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:24:29.744 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:24:29.745 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:24:29.745 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:24:34.696 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:24:34.697 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:24:34.697 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:24:34.698 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:24:34.698 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:24:34.698 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:24:34.698 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:24:34.699 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:24:34.699 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:24:34.699 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:24:34.699 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:24:34.699 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:24:38.379 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:38.380 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:24:38.382 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:38.382 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:24:38.383 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:24:38.383 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:24:38.383 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:24:38.384 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:24:43.600 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:24:43.601 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:24:43.601 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:24:43.601 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:24:43.602 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:24:43.602 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:24:43.602 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:24:43.602 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:24:43.603 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:24:43.603 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:24:43.603 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:24:43.603 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:24:46.197 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:46.199 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:24:46.200 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:46.201 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:24:46.202 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:24:46.202 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:24:46.203 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:24:46.203 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:24:51.567 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:24:51.568 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:24:51.568 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:24:51.569 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:24:51.569 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:24:51.569 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:24:51.569 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:24:51.569 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:24:51.570 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:24:51.570 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:24:51.570 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:24:51.570 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:24:55.174 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:55.176 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:24:55.178 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:24:55.179 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:24:55.180 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:24:55.180 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:24:55.181 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:24:55.181 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:25:00.276 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:25:00.277 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:25:00.277 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:25:00.277 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:25:00.278 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:25:00.278 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:25:00.278 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:25:00.278 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:25:00.278 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:25:00.279 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:25:00.279 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:25:00.279 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:25:02.804 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:02.805 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:25:02.806 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:02.807 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:25:02.808 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:25:02.809 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:25:02.810 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:25:02.811 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:25:07.953 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:25:07.954 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:25:07.954 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:25:07.955 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:25:07.955 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:25:07.955 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:25:07.955 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:25:07.955 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:25:07.956 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:25:07.956 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:25:07.956 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:25:07.956 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:25:10.401 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:10.403 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:25:10.406 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:10.407 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:25:10.407 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:25:10.408 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:25:10.408 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:25:10.409 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:25:15.738 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:25:15.739 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:25:15.739 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:25:15.739 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:25:15.739 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:25:15.740 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:25:15.740 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:25:15.740 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:25:15.740 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:25:15.740 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:25:15.741 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:25:15.741 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:25:18.292 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:18.295 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:25:18.296 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:18.296 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:25:18.296 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:25:18.297 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:25:18.297 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:25:18.297 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:25:23.383 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:25:23.383 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:25:23.384 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:25:23.384 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:25:23.384 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:25:23.384 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:25:23.384 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:25:23.384 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:25:23.384 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:25:23.385 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:25:23.385 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:25:23.385 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:25:25.945 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:25.946 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:25:25.948 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:25.949 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:25:25.950 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:25:25.950 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:25:25.950 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:25:25.951 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:25:31.208 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:25:31.209 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:25:31.210 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:25:31.210 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:25:31.210 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:25:31.210 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:25:31.211 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:25:31.211 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:25:31.211 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:25:31.211 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:25:31.211 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:25:31.212 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:25:33.892 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:33.894 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:25:33.896 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:33.897 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:25:33.897 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:25:33.898 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
2025-10-25 03:25:33.898 | INFO     | detection.object_detector:_load_model |    wget https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt -O models/yolov8n.pt
2025-10-25 03:25:33.899 | INFO     | detection.object_detector:_load_model | 3. Use a different model (yolov8n, yolov8s, yolov8m, yolov8l)
2025-10-25 03:25:39.114 | INFO     | utils.database:connect | Connected to database: data/events.db
2025-10-25 03:25:39.116 | INFO     | utils.database:create_tables | Database tables created/verified
2025-10-25 03:25:39.117 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Front Door (camera_1)
2025-10-25 03:25:39.117 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Backyard (camera_2)
2025-10-25 03:25:39.117 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Side Entrance (camera_3)
2025-10-25 03:25:39.117 | INFO     | capture.camera_manager:__init__ | Initialized camera stream: Garage (camera_4)
2025-10-25 03:25:39.118 | INFO     | capture.camera_manager:__init__ | Camera manager initialized with 4 cameras
2025-10-25 03:25:39.118 | INFO     | detection.object_detector:__init__ | Initializing object detector with model: yolov8n
2025-10-25 03:25:39.118 | INFO     | detection.object_detector:__init__ | Device: cpu, Confidence: 0.5
2025-10-25 03:25:39.118 | INFO     | detection.object_detector:__init__ | Classes filter: ['person', 'car', 'truck', 'motorcycle', 'dog', 'cat', 'bird']
2025-10-25 03:25:39.118 | INFO     | detection.object_detector:_load_model | Loading yolov8n model on device: cpu
2025-10-25 03:25:39.119 | INFO     | detection.object_detector:_load_model | Attempting to load YOLO model: yolov8n.pt
2025-10-25 03:25:41.554 | WARNING  | detection.object_detector:_load_model | Failed to download model online: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:41.557 | ERROR    | detection.object_detector:_load_model | No local model found and download failed
2025-10-25 03:25:41.559 | ERROR    | detection.object_detector:_load_model | Failed to load YOLO model: ❌  Download failure for https://github.com/ultralytics/assets/releases/download/v8.3.0/yolov8n.pt. Retry limit reached. <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1147)>
2025-10-25 03:25:41.560 | INFO     | detection.object_detector:_load_model | Suggestions:
2025-10-25 03:25:41.560 | INFO     | detection.object_detector:_load_model | 1. Check internet connection for model download
2025-10-25 03:25:41.561 | INFO     | detection.object_detector:_load_model | 2. Try downloading model manually:
